eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
198403270015,1984,3,27,,0,,144,New Zealand,12,Australasia & Oceania,Wellington,Wellington,-41.286545,174.776282,1.0,0,Vivian Street,"03/27/1984: At 5:19 p.m. a suitcase bomb detonated at the Wellington Trades Hall in Wellington, New Zealand. The explosion killed caretaker Ernie Abbot and his dog, Patches. No group claimed responsibility for the attack. Given the nature of the target, authorities suspect anti-union extremism. However, the motive is unclear and no group claimed responsibility for the attack.",1,1,1,1,2.0,Other Crime Type,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,82.0,Labor Union Related,Trades Hall,"Eddie Abbot, caretaker",144.0,New Zealand,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,"A light green suitcase containing unidentified explosives equivalent to at least 1 kg of gelignite, designed to detonate when moved.",1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,,"Rodgers, Stephanie, ""30th anniversary of the Trades Hall bombing,"" The Standard, March 27, 2014.","""Fresh lead in 1984 hall bombing,"" The New Zealand Herald, August 23, 2002.","Hunt, Tom, ""Trades Hall bombing tragedy still an unsolved mystery,"" The Dominion Post, March 30, 2013.",UMD Miscellaneous,-9,-9,0,-9,
198411170005,1984,11,17,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,7,Facility/Infrastructure Attack,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,,Military Post,143.0,New Caledonia,,,,,,,,,,,,,,,,,Independence Advocates,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198411170006,1984,11,17,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,-9,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,5.0,Industrial/Textiles/Factory,,Printing company,69.0,France,,,,,,,,,,,,,,,,,Kanak Separatists,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
198411170007,1984,11,17,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49.0,School/University/Educational Building,,School,69.0,France,,,,,,,,,,,,,,,,,Kanakas,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
198411180005,1984,11,18,,0,,143,New Caledonia,12,Australasia & Oceania,Nord,Kaala-Gomen,-20.666105,164.397543,1.0,0,,,1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,Town halls voting boxes,143.0,New Caledonia,,,,,,,,,,,,,,,,,Kanak Socialist National Liberation Front,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,Arson,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198411290004,1984,11,29,,0,,143,New Caledonia,12,Australasia & Oceania,Nord,Ouegoa,-20.349336,164.427349,1.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,local,"Germain Guerin, 72, white settler",143.0,New Caledonia,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,wife,69.0,France,,,,,,,,,Kanakas,,,,,,,0.0,,,0,15.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1.0,,,1.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
198411300003,1984,11,30,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Poe,-21.612127,165.400966,1.0,0,,,1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,,,,Poia,143.0,New Caledonia,3.0,Police,25.0,Police Security Forces/Officers,,Poia,69.0,France,,,,,,,,,Kanak Socialist National Liberation Front,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,8.0,Incendiary,18.0,Arson/Fire,,,,,,,,,Roadblock; Arson,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
198412050002,1984,12,5,,0,,143,New Caledonia,12,Australasia & Oceania,Nord,Hienghene,-20.688098,164.943528,1.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,22,Violent Political Party,109.0,Party Official/Candidate/Other Personnel,Kanak and Socialist National Liberation Front (FLNKS),Leader: Jean-Marie Tjibaou,143.0,New Caledonia,,,,,,,69.0,France,,,,,,,,,Unknown,,,,,,,0.0,,,0,8.0,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,10.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198412310005,1984,12,31,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,,Central Post Office,69.0,France,2.0,Government (General),21.0,Government Building/Facility/Office,,Central Post Office,143.0,New Caledonia,,,,,,,,,National Committee Against Independence (CNCI),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
198412310006,1984,12,31,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,,shop,143.0,New Caledonia,1.0,Business,7.0,Retail/Grocery/Bakery,,shop,69.0,France,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,"Damages: explosion, broken window (shop)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198412310007,1984,12,31,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,,Car,69.0,France,14.0,Private Citizens & Property,73.0,Vehicles/Transportation,,Car,143.0,New Caledonia,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,"Damages: explosion, damaged car",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198505130003,1985,5,13,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,,gates of kanak School,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,4.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198505130004,1985,5,13,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,,,,law courts,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198505130005,1985,5,13,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Thio,-21.6068,166.214596,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,,Bakers shop,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198505130006,1985,5,13,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,,Boarding school,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,7.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198511280002,1985,11,28,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,,Office of hte weekly magazine Bwenando,69.0,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198512020010,1985,12,2,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,,"Parked car of a European independence leader, Nerbert Caffa",69.0,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,"Damages: explosion, damaged vehicle",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198512030004,1985,12,3,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,,justice palace,69.0,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198602230001,1986,2,23,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,,,,direct taxation office,69.0,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198603270001,1986,3,27,,0,,14,Australia,12,Australasia & Oceania,Victoria,Melbourne,-37.813187,144.96298,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",,police hdqtrs.,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,Explosive,0.0,,,21.0,,,1,,,,"Damages: explosion/car bomb, damaged facility (police headquarters)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198604060003,1986,4,6,,0,,143,New Caledonia,12,Australasia & Oceania,Nord,Ponerihouen,-21.077231,165.395997,1.0,0,,,1,1,1,-9,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,,Moneo nickel mine,69.0,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),157000.0,"Damages: arson, damaged facility, door, caused fire, estimated at 1,100,000 francs (nickel mine)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198611230003,1986,11,23,,0,,14,Australia,12,Australasia & Oceania,Victoria,Melbourne,-37.813187,144.96298,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)",,Turkish Consulate S. Yarra,209.0,Turkey,,,,,,,,,,,,,,,,,Greek Bulgarian Armenian Front,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,Car bomb,1.0,,1.0,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198705040023,1987,5,4,,0,,67,Fiji,12,Australasia & Oceania,Ba,Lautoka,-17.624167,177.452778,1.0,0,,,1,1,1,-9,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21.0,Government Building/Facility/Office,Govt,offices of Atty General,67.0,Fiji,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198707220001,1987,7,22,,0,,67,Fiji,12,Australasia & Oceania,Rewa,Suva,-18.1416,178.4419,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,11.0,Entertainment/Cultural/Stadium/Casino,Checkers Nightclub,night club,67.0,Fiji,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),10000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198710160001,1987,10,16,,0,,67,Fiji,12,Australasia & Oceania,Rewa,Suva,-18.1416,178.4419,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,Bus Dom,department store,67.0,Fiji,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198802220009,1988,2,22,,1,1988-02-23,143,New Caledonia,12,Australasia & Oceania,Nord,Poindimie,-20.937888,165.333543,1.0,0,,,1,1,1,-9,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,3,Police,25.0,Police Security Forces/Officers,Police,10 Gendarmes,69.0,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,Pistol,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,10.0,0.0,0.0,1.0,,New Caledonia,0.0,,,,,,2.0,Hostage(s) released by perpetrators,10.0,,,,,PGIS,-9,-9,1,1,
198804100001,1988,4,10,,0,,14,Australia,12,Australasia & Oceania,Australian Capital Territory,Canberra,-35.308236,149.124224,1.0,0,,,1,1,1,-9,,,0.0,1,0,2,Armed Assault,,,,,7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)",S. Africa State Dept,"Vehicle, Third Secy, S. Africa Embassy",183.0,South Africa,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),20000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198804220017,1988,4,22,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Gendarmeri,Gendarme Unit,69.0,France,,,,,,,,,,,,,,,,,Kanak Socialist National Liberation Front,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,Pistols,4.0,,,5.0,,,1,,,,,1.0,20.0,0.0,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
198804240007,1988,4,24,,0,,143,New Caledonia,12,Australasia & Oceania,Nord,Pouembout,-21.124258,164.900448,1.0,0,,,1,1,1,0,,,0.0,0,0,1,Assassination,,,,,3,Police,25.0,Police Security Forces/Officers,Gendarmerie,Gendarme,69.0,France,,,,,,,,,,,,,,,,,Kanak Socialist National Liberation Front,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
198804270006,1988,4,27,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,3,Police,25.0,Police Security Forces/Officers,Gendarmerie,5 Gendarmes and 1 Magistrate,69.0,France,,,,,,,,,,,,,,,,,Kanak Socialist National Liberation Front,,,,,,,0.0,,,0,15.0,,,,,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,Pistol,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,6.0,0.0,0.0,,,New Caledonia,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
198805030027,1988,5,3,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,0,,,0.0,0,0,1,Assassination,,,,,22,Violent Political Party,109.0,Party Official/Candidate/Other Personnel,Kanak and Socialist National Liberation Front (FLNKS),Member: Jean Pierre Deteques,143.0,New Caledonia,,,,,,,,,,,,,,,,,National Committee Against Independence (CNCI),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198805050006,1988,5,5,,0,,143,New Caledonia,12,Australasia & Oceania,Loyalty Islands Province,Goosanah,-20.452203,166.617329,1.0,0,,,1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,French Gendarme unit,Gendarme unit,69.0,France,,,,,,,,,,,,,,,,,Kanak Separatists,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,17.0,,,2.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
198805150003,1988,5,15,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Saint Louis,-22.226847,166.557493,1.0,0,,,1,1,1,0,,,0.0,0,0,1,Assassination,,,,,3,Police,25.0,Police Security Forces/Officers,Gendarmerie,Gendarme,69.0,France,,,,,,,,,,,,,,,,,Kanak Separatists,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,Rifle,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
198805180004,1988,5,18,,0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.2758,166.458,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Building,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198806060004,1988,6,6,,0,,143,New Caledonia,12,Australasia & Oceania,Nord,Ponerihouen,,,5.0,1,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,National Front,Albert Sangarne and Frank Hanequin,69.0,France,,,,,,,,,,,,,,,,,Kanak Separatists,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
198807180001,1988,7,18,,0,,14,Australia,12,Australasia & Oceania,Australian Capital Territory,Canberra,-35.308236,149.124224,1.0,0,,,1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,1,Assassination,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),U.S. Defense Attache,"Vehicle, Colonel Dean Stickwell",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198812210001,1988,12,21,,0,,14,Australia,12,Australasia & Oceania,South Australia,Adelaide,-34.928726,138.599945,1.0,0,,,1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Police,Police Car,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198901300009,1989,1,30,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Sydney,-33.873651,151.20689,1.0,0,,,1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,22,Violent Political Party,109.0,Party Official/Candidate/Other Personnel,African National Congress (ANC),Representative: Eddy Fundi,183.0,South Africa,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,Shotgun,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198903100016,1989,3,10,,0,,157,Papua New Guinea,12,Australasia & Oceania,Papua,Unknown,-4.373414,139.351478,4.0,0,,,1,1,1,-9,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Police,Police Unit,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,2.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198905040001,1989,5,4,,0,,143,New Caledonia,12,Australasia & Oceania,Loyalty Islands Province,Goosanah,-20.452203,166.617329,1.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Lawak Socialist National Lib. Front,"Tean Marie Tjibaou, Yeiwene Olivea",143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,1.0,,,,,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,Pistol,2.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198905220004,1989,5,22,,0,,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,Panguna,-6.320649,155.476861,1.0,1,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107.0,Electricity,Electric Co.,Power line pylon,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),50000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
